0	1	网店与线下店服务差别太大，不值在线上购买
1	1	手机还是很不错的。不过，没有赠品，没有赠品
2	1	才买了几天就掉价了
3	1	屏幕音效：辣鸡屏幕
4	1	没用到l个月就坏了
5	1	直接装一个带瑕疵手机
6	1	已经换了三台了，能不买别买。
7	1	我t?m心态没有了，各种剧情我醉了
8	1	下载了一个吃鸡，有点烫
9	1	手机开机发烫，有时充电会有发烫，，，，，，，，，，，，，，，，，，，，
10	1	其他特色：没用到一个月就坏了
11	1	就一个裸机连个壳子都没有
12	1	618保价变不保价，京东618还不如****618秒杀5488
13	1	这手机都不支持人面支付，有啥用，
14	1	什么东西都不送，小气的一批。
15	1	京东最垃圾了直接卸载不用了，手机还是不错的
16	1	外形外观：原装屏幕有气泡。客服回应正常 其他特色：客服服务态度很帅
17	1	华为质量没啥说的  这个平台比别地方贵500
18	1	什么配件都没 大家别买了
19	1	呵呵，618买的手机，现在居然降了200，还没有保价。
20	1	用了一个月左右屏幕就变成这样！很怀疑是不是正品
21	1	手机屏幕经常发烫   不知道这么回事
22	1	后摄像头竟然进尘了 还得退了从买
23	1	质量有问题  在退货换机
24	1	手机收到了，边框有划痕，不知道是什么原因
25	1	今天去华为实体店，实体店比京东自营店便宜200元
26	1	刚买就出200优惠券啥意思？手机暂时没用没解释退货！
27	1	左上角膜  起小泡泡
28	1	拍照效果：拍照效果不好，后悔。
29	1	其他特色：新手机耳机就不行 还不换 要求这样弄那样弄
30	1	贴不住，老掉，。
31	1	拍照发红，不好
32	1	不咋地啊，包装盒里面连个泡沫垫都没有，就那样就给我包邮来了
33	1	买了四天就降价了200，还不能申请保价，用运费券省的钱就不算降价，希望京东以后可以改改，否则在京东买大件好提心吊胆。买华为手机价格不便宜，就是任性，支持一下国货
34	1	看会网页都发烫厉害，?
35	1	需要买这款手机的朋友请慎这款手机发烫还不给退换只给修
36	1	618买的手机等了十几天，既然寄过来的是别人使用过的二手机，
37	1	发烫，发烫，发烫，发烫
38	1	玩吃鸡还是卡，相机不咋滴
39	1	拍照效果：拍照没有苹果手机好 我还不如买苹果手机  哎
40	1	用一会手机就发烫，玩一会也发烫不是热，?????????
41	1	一星给京东and京东客服，真是垃圾 外形外观：完美 拍照效果：还行
42	1	刚买完几天竟然有24免息
43	1	其他特色：屏幕坏点，客服踢皮球
44	1	不粘，贴上就松了，还不给换
45	1	现在价格和618所有券优惠后的价格一样，再也不相信618了，等半天其实没啥用
46	1	客服宛若sx
47	1	一点也不好用，就手机屏好看点，不值这个价钱
48	1	拍照效果：像素差，经常照相都是这样 运行速度：还是会有卡顿
49	1	还没开机，轻轻一按，屏幕就有了两道印。这屏幕是纸糊的？
50	1	网上跟实体店价钱不一样差四百多  说是免息这都是羊毛出在羊身上
51	1	盒子被挤压成这样，手机上面的膜还有划痕，请问我是收到一部二手机吗？
52	1	运行速度：手机运行速度没有想象的那么快，有点小失望。感觉对不起这个价钱。
53	1	说给的赠品就不给了，客服服务也差
54	1	怀疑是不是假货，电话界面数字是两个3没有5
55	1	手机充电烫手，就视频聊天都会发烫。
56	1	才用了三天屏幕就划不动，接不了电话，可以申请退货嘛
57	1	不知道是我太费手机还是这手机不好，开始卡了，才一个月
58	1	拿回来用都还没用，就成了这样，联系客服退还半天退不了，
59	1	拍照效果：  不是想象的那么好
60	1	买了一天就降价，发客服，说是送了礼品，就不能报价?
61	1	买手机建意到实体专卖店买，京东竞比实体店贵了八百块，京东10年老买家，以后怎么信任你，这应该是最后一次在这个平台买东西了
62	1	屏幕音效：屏幕有点划痕，我不懂这个是二手机还是咋了，屏幕上有个划痕
63	1	待机时间：耗电很快，都快跟不上了
64	1	运行速度：慢，卡 外形外观：厚 待机时间：短 其他特色：性价比极低
65	1	这个手机是我买的最郁闷的的东西了，郁闷到极致了！
66	1	刚买了不到一个月玩王者荣耀卡屏，网络是好的，不知道别人有没有这种情况，难受死了?
67	1	拍照效果：泛白严重
68	1	充电发烫 换货还这样 通病吗？
69	1	电池不到一天就没电了 像素没有说的那么好
70	1	买了不到一个月  屏幕出现问题
71	1	就一个手机壳，钢化膜都不给我贴一个。我那3百多花得冤死？？？
72	1	手机是好手机，京东售后是真的废物，推荐实体店买
73	1	标准二手机，充电口都这个样了
74	1	越想越亏，什么都不送。
75	1	拍照一流，录像不入流，还不如千元机
76	1	屏幕泛黄，调到冷色关了护眼还是黄。
77	1	屏幕音效：看视频模糊，看的感觉自己要瞎了
78	1	待机时间：待机时间不怎么样 其他特色：花了7388多买的手机还没有用到一个月
79	1	包装箱质量差，内外包装都破了
80	1	我应该中奖了 电池用不了半天
81	1	其他特色：主机电话槽缺失，售后得不到满意的服务，买了块砖头
82	1	相机直接打不开，直接卡死，要重新开机才能用
83	1	没想的那么好，黑屏经查，拍照也没说的有一说一的那么好，总而言之 差劲
84	1	外形好看 手机一般般 没有传的那么神乎  不值这个价
85	1	本来手机是不错的，但是买了一天掉价200块之前还说保价618，都是骗人的
86	1	手机挺好的。新买的手机拆盒未找到卡针。所有东西都拆出来也没。叫我联系客服，客服叫我联系售后。烦人。
87	1	玩游戏退出黑屏 解决问题还整不明白
88	1	此处的商品评价献给华为的人工客服
89	1	不是理想的东西
90	1	分屏不能同时使用
91	1	**刚买几天就降价
92	1	还没用几天就开始死机了
93	1	买完第二天就降价 没节操
94	1	啥配置都没有不要买，送货速度一个字慢
95	1	3天前到的快递，提货码3天后才发来
96	1	一般吧，没有那么好，不值这个价格
97	1	这就是色差，差别太大，惊呆我了！！
98	1	没给发票，为什么没发票
99	1	看超过十分钟手机会发热
100	1	发的颜色和我拍的颜色不符，
101	1	外形外观：不满意
102	1	刚买了就降价，还不能申请价保
103	1	真不怎么样，这手机挺差的
104	1	一般般，用段时间看
105	1	超烂，且没性价比。也没有7天保价。
106	1	手机电池不耐用退货了
107	1	拍照效果：不好意思1，真的不好用
108	1	手机老是故障！出现问题没有实质性解决问题的办法。
109	1	说好有礼物送，又没有送
110	1	态度不好 退款都那么慢 服务不够好
111	1	买了不到一个月就降价了！
112	1	有问题客服根本不理人
113	1	才买没多久，这就掉价了
114	1	买完就降价100，还不能申请价保，
115	1	其他特色：怎么才买几天就降价了
116	1	为什么新手机没有外面的膜
117	1	我至今没收到货，不知道东西到哪去了？？
118	1	拍照效果：一点不清晰，没有2000万清晰，
119	1	刚买完第二天就降100！还不给退差价。
120	1	降价？才收到就降价？！！！
121	1	耗电很快  新手机还卡顿
122	1	618最后一小时又降了最1249呵呵
123	1	其他特色：标配连耳机都减配了客户处理不及时对业务不熟悉
124	1	前几天买的说是没有耳机，还加钱买，货到手就后赠送耳机，**啊！
125	1	好评必须好评，不要问我为啥子，看星数
